CODE,ADDRESS,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude,LONGITUDE,LATITUDE
3660481,"41 West Rd, East Wall, Dublin 3, D03 TR90, Ireland",standard,2022-01-04,510000,3,3,End of Terrace,89.0,Buy,0,857.0,Shaun Frayne MIPAV,Carlow Property Management,BRANDED_AGENT,10.0,False,False,False,C3,-6.942557,52.827262,-6.2380888,53.3563962
3660486,"15 Watermill Lawn, Donaghmede, Dublin 5, D05 YF78, Ireland",standard,2022-01-30,875000,4,3,Detached,154.0,Buy,0,925.0,Keith Duffy MIPAV REV MMCEPI,DNG Duffy,BRANDED_AGENT,14.0,False,True,False,C1,-6.386325,53.8981,-6.168030099999999,53.37672930000001
3660449,"3 Sycamore Rd, Dundrum, Dublin 16, D16 E9W6, Ireland",standard,2022-01-30,725000,5,3,Semi-D,149.0,Buy,0,1221.0,Marian Moran,Moran Auctioneers & Estate Agents,BRANDED_AGENT,20.0,False,True,False,C2,-9.323336,53.841466,-6.253358299999999,53.2853028
3660453,"6 Hollybank Avenue Upper, Ranelagh, Dublin, Ireland",standard,2022-01-30,875000,3,3,Terrace,144.0,Buy,0,7546.0,Michael Coppinger MIPAV MMCEPI PSRA Lic. No. 004069 - 003400,DNG Reid & Coppinger,BRANDED_AGENT,21.0,False,False,True,B3,-7.193298,52.233722,-6.2475725,53.31905709999999
3660443,"12 Westbrook Dr, Tankardstown, Balbriggan, Co. Dublin, K32 YN47, Ireland",standard,2022-01-30,315000,3,1,Semi-D,96.0,Buy,0,4980.0,Paddy Watters MIPAV TRV MCEI,Watters Estate Agents,UNBRANDED_AGENT,12.0,False,False,False,D1,-6.364081,53.709996,-6.1948091,53.6100529
3471531,"645b, 5 Howth Rd, The Meadows, Clontarf, Dublin 5, D05 HN82, Ireland",standard,2022-01-30,1200000,4,4,Detached,162.0,Buy,0,10986.0,Andrew Mawhinney MIPAV,Stanley Estate Agents,BRANDED_AGENT,13.0,False,False,False,C3,-6.243556,53.349669,-6.1923388,53.3751466
3579227,"38 Balkill Park, Howth, Dublin, D13 W9R9, Ireland",standard,2022-01-30,595000,3,1,Semi-D,112.0,Buy,0,9315.0,Shane May,iamsold,BRANDED_AGENT,28.0,False,False,False,C1,-9.319222,54.096515,-6.069475199999999,53.3817456
3660417,"Custom House Square, Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",standard,2022-01-30,425000,3,2,Apartment,85.0,Buy,0,3039.0,Sales Department,Michael Griffin Auctioneers,BRANDED_AGENT,55.0,False,False,False,B3,-7.101634,52.207898,-6.243003,53.34961699999999
3660386,"8a, 16 Delaford Ave, Knocklyon, Dublin 16, D16 E8C7, Ireland",standard,2022-01-30,700000,4,3,Detached,134.0,Buy,0,1603.0,Karl Fox,Fox & Gallagher,UNBRANDED_AGENT,30.0,False,False,False,D2,-9.254278,54.095499,-6.323914100000001,53.2857193
3599195,"35 Hunters Way, Hunters Wood, Dublin 24, D24 A2P7, Ireland",standard,2022-01-30,450000,3,3,Terrace,129.0,Buy,0,4107.0,Jonathan Gleeson,Sherry Fitzgerald Gleeson,BRANDED_AGENT,14.0,False,False,False,C3,-7.82589,52.799323,-6.332871000000001,53.2722478
3564814,"75 Idrone Park, Ballyroan, Dublin 16, D16 E7T1, Ireland",standard,2022-01-30,548000,4,2,Semi-D,118.0,Buy,0,582.0,Chris White,Sherry Fitzgerald Cumisky Kelly,BRANDED_AGENT,26.0,False,False,False,C3,-6.182427,53.611076,-6.3159731,53.2863937
3575690,"Apartment 20, Sefton Hall, Leopardstown Rd, Newpark, Dublin 18, Ireland",standard,2022-01-30,525000,2,2,Apartment,95.0,Buy,0,1312.0,James Kilcoyne,James Kilcoyne Ltd.,UNBRANDED_AGENT,20.0,False,False,False,C1,-8.577482,53.902514,-6.1843621,53.27757459999999
3588294,"Loyola, 18 Charleville Rd, Phibsborough, Dublin, D07 W6T3, Ireland",standard,2022-01-30,895000,5,5,Semi-D,200.0,Buy,0,372.0,Maher Gleeson Estates - Ciaran,Maher Gleeson Estates,BRANDED_AGENT,18.0,False,True,False,F,-6.310421,53.333352,-6.2820608,53.35995819999999
3619043,"Park Crescent House, Blackhorse Ave, Ashtown, Dublin 7, Ireland",standard,2022-01-30,295000,2,1,Apartment,57.0,Buy,0,15.0,James Murphy,James Murphy & Co. Auctioneers & Valuers,BRANDED_AGENT,29.0,True,False,False,B3,-8.340244,51.960945,-6.3115231,53.36235569999999
3660274,"1 Thornleigh Ave, Thornleigh, Swords, Co. Dublin, K67 YX08, Ireland",standard,2022-01-30,365000,3,2,Semi-D,86.0,Buy,0,2016761.0,Seller,private,PRIVATE_USER,12.0,False,False,False,C3,-9.3688842,51.486204,-6.2313128,53.4720737
3660269,"5 Brides Glen Park, Applewood, Swords, Co. Dublin, K67 DX62, Ireland",standard,2022-01-30,390000,3,3,Semi-D,100.0,Buy,0,1969.0,PJ Roddy,Property Partners Laurence Gunne,BRANDED_AGENT,13.0,False,False,False,E2,-6.253818,53.998151,-6.235903599999999,53.4698285
3660266,"Apartment 23, Lisin Glen, Ballyboggan Rd, Glasnevin, Dublin 11, Ireland",standard,2022-01-30,220000,1,1,Apartment,41.0,Buy,0,1196.0,Michael Downey ERA,ERA Downey McCarthy,BRANDED_AGENT,18.0,False,False,True,D1,-8.520379,51.876536,-6.286961,53.3755062
3660207,"6w, 7 Grosvenor Ct, Templeogue Village, Dublin 6W, Co. Dublin, D6W YD50, Ireland",standard,2022-01-30,750000,4,1,Detached,129.0,Buy,0,2608.0,Blessington Office,J. P. & M. Doyle,BRANDED_AGENT,21.0,False,False,False,C2,-6.63245,53.06281,-6.3171776,53.30612139999999
3660202,"75 Ballybough Rd, Ballybough, Dublin 3, D03 YF80, Ireland",standard,2022-01-30,295000,2,1,Terrace,50.0,Buy,0,1329.0,Pat Walsh,DNG Royal County,BRANDED_AGENT,11.0,False,True,False,B3,-6.68294,53.655835,-6.2453789,53.3592524
3164860,"Rialto Park, 8 S Circular Rd, Saint James' (part of Phoenix Park), Dublin 8, D08 C9KH, Ireland",standard,2022-01-28,395000,2,2,Duplex,,Buy,0,6970.0,James Lyons O'Keeffe,James Lyons O'Keeffe,BRANDED_AGENT,23.0,True,False,False,G,-9.475,51.532844,-6.2974277,53.3374478
3660150,"7 St Aidan's Park Ave, Dublin 3, D03 PR50, Ireland",standard,2022-01-17,440000,3,1,Terrace,98.0,Buy,0,9422.0,Gareth,Glen Estates,UNBRANDED_AGENT,6.0,False,False,False,E1,-7.73907,54.946111,-6.2308069,53.3663637
3660109,"6a, 6B La Touche Rd, Inchicore, Dublin 12, D12 KC42, Ireland",standard,2022-01-29,435000,4,2,Apartment,103.0,Buy,0,9422.0,Gareth,Glen Estates,UNBRANDED_AGENT,8.0,False,False,False,E1,-7.739591,54.946592,-6.3346167,53.329812
3660104,"15 Knocklyon Green, Knocklyon, Dublin 16, D16 Y7R9, Ireland",standard,2022-01-29,575000,3,2,Semi-D,116.0,Buy,0,2570.0,Jennifer Roe,Casey & Kingston,BRANDED_AGENT,28.0,False,False,True,D2,-8.394271,51.84497,-6.3218865,53.2874633
3660108,"6a, 6 La Touche Rd, Ballyfermot - Drimnagh, Dublin, Ireland",standard,2022-01-29,220000,2,1,Apartment,51.0,Buy,0,8323.0,Martin Kelleher,Martin Kelleher Property Ltd,UNBRANDED_AGENT,14.0,True,False,True,C2,-9.026728,51.676395,-6.334380599999999,53.3298005
3660102,"107 Forest Hills, Rathcoole, Co. Dublin, Ireland",standard,2022-01-29,285000,3,1,Terrace,111.0,Buy,0,664.0,Seanie Reilly,Sherry FitzGerald Reilly,BRANDED_AGENT,11.0,False,False,False,D2,-6.686706,53.283721,-6.472566899999999,53.27925090000001
3660101,"6 Castle Park, Clondalkin, Dublin 22, D22 DY95, Ireland",standard,2022-01-29,385000,3,1,Semi-D,132.0,Buy,0,9710.0,Clare Fahy,Hunters Estate Agent Dalkey,BRANDED_AGENT,19.0,True,False,False,D2,-6.13423,53.267873,-6.3894062,53.3224363
3660099,"4 Newlands Manor Dr, Dublin, Ireland",standard,2022-01-29,495000,4,3,Semi-D,,Buy,0,9556.0,Leonard Wilson Keenan,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,14.0,True,False,False,SI_666,-6.290078,53.38092,-6.406767899999999,53.3076532
3660096,"6 Droim Na Coille Ct, Ballyowen, Lucan, Co. Dublin, K78 RX06, Ireland",standard,2022-01-29,475000,4,3,Semi-D,152.0,Buy,0,1985.0,Declan Woulfe,DNG Declan Woulfe,UNBRANDED_AGENT,17.0,False,False,False,D1,-9.052095,52.445582,-6.4188527,53.35143110000001
3660098,"24 Ballyowen Dr, Ballydowd, Lucan, Co. Dublin, K78 X6K2, Ireland",standard,2022-01-29,325000,3,3,Terrace,90.0,Buy,0,2857.0,Catriona Murphy,Kehoe & Associates,BRANDED_AGENT,30.0,False,False,False,B1,-6.500007,52.588612,-6.4186982,53.3553377
3660094,"14 St John's Ave, Brideswell Commons, Dublin 22, D22 N2F7, Ireland",standard,2022-01-28,295000,3,1,Semi-D,,Buy,0,7266.0,Mary Scanlon,Scanlon Auctioneers,UNBRANDED_AGENT,25.0,False,False,False,G,-9.148044,52.494047,-6.400035,53.3161251
3660088,"11 The Crescent, Kingswood Heights, Dublin 24, D24 A0XC, Ireland",standard,2022-01-29,495000,6,3,Detached,47.0,Buy,0,1374.0,Gillian Dunne Director,DNG Cusack Dunne,BRANDED_AGENT,13.0,False,False,False,C3,-8.398978,52.649303,-6.3692616,53.303601
3660085,"Top View, Redgap, Co. Dublin, Ireland",standard,2022-01-29,595000,4,3,Detached,211.0,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,19.0,False,False,False,D1,-7.274346,53.035666,-6.479754,53.2649742
3660092,"63 New Rd, Bushelloaf, Dublin 22, D22 F5X7, Ireland",standard,2022-01-29,695000,2,1,Semi-D,92.0,Buy,0,6463.0,Majella McGregor,McGregor Properties,UNBRANDED_AGENT,2.0,False,False,False,C1,-9.501719,52.448546,-6.391199899999999,53.317215
3660078,"3 Sylvan Ave, Kingswood, Dublin, D24 PW4C, Ireland",standard,2022-01-29,485000,4,2,Detached,176.0,Buy,0,2738.0,John Doherty,Sherry FitzGerald McCreery,BRANDED_AGENT,81.0,True,False,False,B3,-7.297343,52.586433,-6.363635599999999,53.3092019
3660086,"8 Blackthorn Hill Cl, Rathcoole, Co. Dublin, D24 XY88, Ireland",standard,2022-01-29,285000,2,1,Terrace,90.0,Buy,0,2738.0,John Doherty,Sherry FitzGerald McCreery,BRANDED_AGENT,52.0,True,False,False,C1,-7.193219,52.440076,-6.4775813,53.2780764
3660081,"24 Marlfield Lawn, Kiltipper, Dublin 24, D24 DX51, Ireland",standard,2022-01-29,215000,2,2,Apartment,65.0,Buy,0,8046.0,Adrian Mangan,Sherry FitzGerald Mangan,BRANDED_AGENT,23.0,False,False,False,D1,-9.975543,53.596835,-6.3694741,53.27050310000001
3660079,"Moynihan Court, Main Rd, Tallaght, Dublin 24, Ireland",standard,2022-01-29,199000,2,1,Apartment,51.0,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,28.0,False,False,False,C1,-7.314414,53.047079,-6.350864,53.2880445
3660072,"48 Yellow Meadows Dr, Yellowmeadows, Dublin 22, D22 P5P5, Ireland",standard,2022-01-29,325000,3,1,Terrace,76.0,Buy,0,2588.0,Frank O Driscoll MIPAV,Hodnett Forde Property Services,BRANDED_AGENT,22.0,False,False,False,E2,-8.697745,51.612017,-6.3791038,53.32701429999999
3660075,"58 Clifden Rd, Cherry Orchard, Dublin 10, D10 X308, Ireland",standard,2022-01-29,240000,3,1,Terrace,72.0,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,28.0,False,False,False,F,-7.319128,53.116361,-6.361692,53.3393568
3660071,"12 Monksfield Lawns, Knockmitten, Dublin 22, D22 PF63, Ireland",standard,2022-01-29,315000,4,2,Semi-D,116.0,Buy,0,9556.0,Leonard Wilson Keenan,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,18.0,False,False,False,E2,-6.298261,53.32668,-6.376928599999999,53.3250305
3660059,"53 Castle Park, Tallaght, Dublin 24, D24 YP99, Ireland",standard,2022-01-30,299000,3,1,Terrace,,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,39.0,False,False,False,SI_666,-7.328992,53.112557,-6.3462156,53.2904012
3660052,"Carrickmines Green, Dublin 18, Ireland",standard,2022-01-30,275000,2,2,Apartment,82.0,Buy,0,10185.0,Darryl McLoughlin,Sherry FitzGerald Sandymount,BRANDED_AGENT,7.0,True,False,False,F,-6.232655,53.33982,-6.1793761,53.2495948
3660045,"15 Luttrellstown Ave, Carpenterstown, Dublin, D15 W24Y, Ireland",standard,2022-01-04,550000,3,2,Semi-D,,Buy,0,3033.0,Mark Togher BA MIPAV,Sherry FitzGerald Hanley,BRANDED_AGENT,16.0,False,False,False,F,-8.84374,53.915423,-6.3902658,53.3694201
3660046,"15 Newcourt, Seatown West, Swords, Co. Dublin, K67 RY28, Ireland",standard,2022-01-30,360000,3,1,Semi-D,56.0,Buy,0,6223.0,Andrew Allen MIPAV MMCEPI,Allen & Jacobs,BRANDED_AGENT,10.0,True,False,False,D1,-6.23345,53.339595,-6.2120772,53.4649057
3659814,"63 Lioscian, Rathbeale Rd, Outlands, Swords, Co. Dublin, K67 WK35, Ireland",standard,2022-01-28,380000,4,4,End of Terrace,112.0,Buy,0,2577.0,Michael Russell M.I.P.A.V.  M.C.E.I.,Russell Estate Agents,BRANDED_AGENT,23.0,False,False,False,C2,-8.189148,51.957371,-6.241757499999999,53.4639282
3659780,"28 Greenfield Park, Dublin 4, D04 N8V0, Ireland",standard,2022-01-28,2750000,6,3,Detached,372.0,Buy,0,1801367.0,Siobhan Curnyn,private,PRIVATE_USER,6.0,False,False,False,C1,-8.593585032478927,53.847091326153134,-6.226541099999999,53.3121841
3659745,"The Gasworks, S Lotts Rd, Dublin 4, Ireland",standard,2022-01-26,480000,2,2,Apartment,72.0,Buy,0,2877.0,Darren O'Neill,Sherry FitzGerald Bray,BRANDED_AGENT,22.0,False,False,False,F,-6.125355,53.224778,-6.2351068,53.3390643
3659720,"Sir John Rogerson's Quay, Grand Canal Dock, Dublin, 2, Ireland",standard,2022-01-30,330000,1,1,Apartment,54.0,Buy,0,10948.0,James Droney,Ray Cooke Auctioneers Tallaght,BRANDED_AGENT,17.0,False,False,False,XXX,-6.4177082,53.2774818,-6.238006299999999,53.3459666
3659718,"25 Knocklyon Cl, Knocklyon, Dublin 16, D16 AX65, Ireland",standard,2022-01-30,700000,5,3,Semi-D,146.0,Buy,0,12163.0,Liam Farragher,Keller Williams Ireland,BRANDED_AGENT,12.0,False,False,False,XXX,-9.01705,53.274378,-6.320206499999999,53.2852332
3659717,"Liffey Terrace, St Laurence's Rd, Chapelizod, Dublin 20, Ireland",standard,2022-01-30,339000,2,2,Terrace,74.0,Buy,0,737.0,Coonan Maynooth,Coonan Estate Agents Ltd,UNBRANDED_AGENT,35.0,False,False,False,B2,-6.548767,53.391716,-6.3457342,53.34737089999999
3659712,"6 Larkfield Gardens, Terenure, Dublin 6W, Co. Dublin, D6W T025, Ireland",standard,2022-01-30,475000,3,1,End of Terrace,,Buy,0,5965.0,John Columb,John Columb & Co MIPAV,BRANDED_AGENT,11.0,False,False,False,C1,-7.4856456197863395,53.77953643199612,-6.2899673,53.318532
3659710,"58a, 7 Blessington St, Dublin 7, D07 T2T1, Ireland",standard,2022-01-30,650000,2,3,End of Terrace,87.0,Buy,0,10965.0,Andrew Crowley,Sherry Fitzgerald Crowley,BRANDED_AGENT,10.0,False,False,False,D1,-9.546861,53.886464,-6.2660389,53.3563928
3659704,"Apartment 5, Leader Hall, Booterstown Ave, Merrion, Blackrock, Co. Dublin, Ireland",standard,2021-12-23,495000,2,2,Apartment,75.0,Buy,0,3765.0,Mary Fahy,O'Donnellan & Joyce,BRANDED_AGENT,2.0,False,False,False,XXX,-6.402183,53.770119,-6.2039178,53.2997732
3659702,"62 Carleton Rd, Marino, Dublin 3, D03 PH27, Ireland",standard,2022-01-17,499000,3,1,Terrace,105.0,Buy,0,3054.0,Tony Brown (Sales),Property Properly,BRANDED_AGENT,14.0,False,False,False,C2,-7.271864,53.049045,-6.2294234,53.3670909
3659697,"3 Harbourmaster Pl, Dublin Docklands, Dublin, Ireland",standard,2022-01-30,275000,1,1,Apartment,40.0,Buy,0,2243.0,Seamus Carthy,REA Seamus Carthy,UNBRANDED_AGENT,7.0,False,False,False,C2,-8.482953,53.773737,-6.2482807,53.35123720000001
3659692,"The Elms, Mount Merrion Ave, Merrion, Blackrock, Co. Dublin, Ireland",standard,2022-01-30,550000,2,1,Apartment,80.0,Buy,0,1154.0,Derek Casey,REA Brophy Farrell,BRANDED_AGENT,17.0,False,False,False,F,-6.699018,53.290316,-6.194897099999999,53.2983102
3659643,"Garrylucas, 28 Willowbank Dr, Rathfarnham, Dublin 14, D14 F9T4, Ireland",standard,2022-01-30,775000,5,2,Semi-D,145.0,Buy,0,2603.0,Tom Maher & Co.,Tom Maher & Co. Ltd,BRANDED_AGENT,6.0,False,False,False,SI_666,-6.362774,53.28629,-6.2934274,53.2870545
3659568,"Apartment 13, Mercer House, Brennanstown Square, Kilbogget, Cabinteely, Co. Dublin, Ireland",standard,2022-01-30,400000,2,2,Apartment,83.0,Buy,0,10965.0,Andrew Crowley,Sherry Fitzgerald Crowley,BRANDED_AGENT,4.0,False,False,False,D2,-9.49589,53.803784,-6.1496917,53.2563086
3659543,"Flat 3, Bayside Villas, Sandy Rd, Rush, Co. Dublin, Ireland",standard,2022-01-21,210000,2,1,Apartment,63.0,Buy,0,758.0,Audrey Power,Castle Estate Agents,BRANDED_AGENT,16.0,True,False,False,C3,-6.164671,53.280556,-6.099214099999999,53.5219139
3659509,"Grand Mill Quay, Barrow St, Dublin 4, Ireland",standard,2022-01-28,429950,2,1,Apartment,370.0,Buy,0,2534.0,Nora Meaney,Sherry FitzGerald McDermott,BRANDED_AGENT,23.0,False,False,False,C3,-6.843416,52.855053,-6.236763799999999,53.3400748
3486884,"8 Emerald Terrace, Saint Catherine's, Dublin, D08 E2C8, Ireland",standard,2022-01-30,275000,2,1,Terrace,56.0,Buy,0,3761.0,DAVID MOGGAN Chartered Surveyor / MSCSI / MRICS,David Moggan Property Consultants,UNBRANDED_AGENT,25.0,False,False,False,D1,-8.508889320094625,53.472595352251744,-6.288935100000001,53.3356326
3659450,"19, 8 Hanover Ln, The Liberties, Dublin, D08 XW5E, Ireland",standard,2022-01-28,350000,2,1,Apartment,66.0,Buy,0,2142.0,Robbie Grace,REA Grace,BRANDED_AGENT,15.0,True,False,False,C1,-7.379445,52.551599,-6.2728639,53.3406264
3659430,"14 Deerhaven View, Huntstown, Clonee, Co. Dublin, D15 V4K8, Ireland",standard,2022-01-20,330000,3,2,Semi-D,,Buy,0,11729.0,Brendan O'Connor,BOC Properties,UNBRANDED_AGENT,8.0,False,False,False,SI_666,-8.379005566887258,52.85909400174711,-6.4157106,53.403022
3659415,"Camelot, 312 Swords Rd, Whitehall, Dublin 9, D09 WF97, Ireland",standard,2022-01-29,450000,4,1,Semi-D,145.0,Buy,0,399.0,Lloyd Daly & Associates - Sales,Lloyd Daly & Associates Ltd.,BRANDED_AGENT,9.0,False,False,False,D2,-6.408856,53.395269,-6.2458586,53.3919127
3659389,"19 Foxborough Rise, Balgaddy, Lucan, Co. Dublin, K78 KC92, Ireland",standard,2022-01-28,305000,3,1,Semi-D,86.0,Buy,0,11062.0,Auctioneera Dublin Office*,Auctioneera.ie,UNBRANDED_AGENT,88.0,True,False,False,C2,-6.293722,53.295702,-6.4280084,53.33994939999999
3659381,"81 Cabra Rd, Cabra East, Dublin 7, D07 T8K3, Ireland",standard,2022-01-30,820000,4,2,Terrace,172.0,Buy,0,3465.0,Barry Nagle,Global Properties Ltd,BRANDED_AGENT,18.0,False,False,False,C2,-8.77711,51.87352,-6.2825672,53.3611959
3659375,"The Grange, Brewery Rd, Stillorgan, Dublin, A94 C2F6, Ireland",standard,2022-01-30,345000,1,1,Apartment,56.0,Buy,0,886.0,Dillon Murtagh,Murtagh Bros,BRANDED_AGENT,2.0,False,False,False,SI_666,-7.3381378,53.5259334,-6.1928515,53.280368
3659330,"Clarion Quay, N Wall Quay, North Wall, Dublin 1, Ireland",standard,2022-01-30,275000,1,1,Apartment,47.0,Buy,0,9748.0,Anne-Marie McCabe,DNG Rock Road,BRANDED_AGENT,26.0,False,False,False,B3,-6.190585,53.295558,-6.2447174,53.3490556
3659324,"11 Windmill Ct, Dublin, Ireland",standard,2022-01-28,240000,2,2,Apartment,60.0,Buy,0,2852.0,P N O'Gorman Auctioneers,P N O'Gorman Ltd.,BRANDED_AGENT,16.0,False,False,False,G,-6.836943,52.226948,-6.398402,53.380128
3659281,"88 Lourdes Rd, Maryland, Dublin, D08 V0V6, Ireland",standard,2022-01-28,280000,2,1,Terrace,82.0,Buy,0,11062.0,Auctioneera Dublin Office*,Auctioneera.ie,UNBRANDED_AGENT,57.0,False,False,False,B3,-6.217606,53.262735,-6.291265399999999,53.3369271
3659271,"33 Walkinstown Park, Walkinstown, Dublin 12, D12 C5C8, Ireland",standard,2022-01-10,365000,3,2,End of Terrace,89.0,Buy,0,2243.0,Seamus Carthy,REA Seamus Carthy,UNBRANDED_AGENT,28.0,False,False,False,D2,-8.185125,53.616807,-6.3382436,53.318835
3659209,"9 Hollybank Rd, Botanic, Dublin 9, D09 EE93, Ireland",standard,2022-01-30,925000,4,3,Terrace,184.0,Buy,0,2621.0,Colum Butterly,DNG Central,BRANDED_AGENT,12.0,False,False,False,B3,-6.236974,53.345484,-6.256809199999999,53.3671527
3659191,"20 Clonuske Dr, Tankardstown, Balbriggan, Co. Dublin, Ireland",standard,2022-01-29,199000,2,1,Apartment,65.0,Buy,0,864.0,REA O'Shea O'Toole,REA O'Shea O'Toole,BRANDED_AGENT,18.0,False,False,False,D1,-7.130909,52.264086,-6.197559999999999,53.6162231
3659165,"Valldemosa, 39 Shelton Park, Kimmage, Dublin 12, D12 HX89, Ireland",standard,2022-01-30,525000,2,1,Bungalow,105.0,Buy,0,12120.0,Kate Mullery MIPAV,Mullery O'Gara Estate Agents,BRANDED_AGENT,11.0,False,True,False,C1,-6.271246,53.321901,-6.312968800000001,53.3138964
3659160,"d7, 7 Navan Rd, Kempton Ave, Ashtown, Dublin 7, D07 X8Y6, Ireland",standard,2022-01-04,425000,3,1,Terrace,115.0,Buy,0,3492.0,Leonie Stewart,Stewart Property Solutions Ltd.,UNBRANDED_AGENT,14.0,False,False,False,D1,-6.535252,53.172024,-6.327787499999999,53.372498
3659012,"The Grove, Saint Marnock’s Bay, Portmarnock, Co. Dublin, D13 PK7P, Ireland",standard,2022-01-28,695000,4,4,Semi-D,168.0,Buy,0,1487.0,Don Colleran,Colleran Auctioneers,UNBRANDED_AGENT,10.0,False,True,False,E1,-9.075641,53.284083,-6.147454100000001,53.41790109999999
228087,"Greenshadows, Malahide Rd, Mountgorry, Malahide, Co. Dublin, Ireland",standard,2021-12-21,800000,2,2,Bungalow,113.0,Buy,0,758.0,Paul O'Connor,Castle Estate Agents,BRANDED_AGENT,15.0,True,False,False,D2,-6.376029,53.286005,-6.1997516,53.45389350000001
3659008,"30 Irishtown Rd, Dublin 4, D04 A5X5, Ireland",standard,2021-12-23,675000,4,2,Terrace,126.0,Buy,0,2730.0,Louise McKillen,Sherry FitzGerald McDermott Kildare,BRANDED_AGENT,10.0,False,False,False,D2,-6.98789,52.990531,-6.2245434,53.3407061
3658998,"Silver Pines, Dalkey Ave, Scalpwilliam, Dalkey, Co. Dublin, Ireland",standard,2022-01-07,1650000,5,3,Semi-D,197.0,Buy,0,1608.0,Eugene Dooley M.I.P.A.V. and  R.E.V.,Dooley Poynton Auctioneers,BRANDED_AGENT,6.0,False,False,False,G,-6.037201,52.979747,-6.1138923,53.27044
3658896,"2, 1 Temple Pl, Ranelagh, Dublin, Ireland",standard,2022-01-28,230000,1,1,Apartment,45.0,Buy,0,936.0,Mike Smith,Smith Kelly Scott Auctioneers,UNBRANDED_AGENT,9.0,False,False,False,C1,-8.328579,54.026094,-6.2547999,53.3261002
3620687,"Alverno, Clontarf Rd, Clontarf, Dublin 3, Ireland",standard,2022-01-04,299000,1,1,Apartment,100.0,Buy,0,1487.0,Don Colleran,Colleran Auctioneers,UNBRANDED_AGENT,16.0,True,True,False,B3,-8.964795,53.275404,-6.2102223,53.3607357
3658831,"58 Rokeby Park, Laraghcon, Lucan, Co. Dublin, K78 XK50, Ireland",standard,2021-12-21,958000,5,5,Detached,260.0,Buy,0,11.0,Lyndsay Byrne,KELLY BRADSHAW DALTON,BRANDED_AGENT,18.0,False,True,False,C3,-6.278619,53.349157,-6.4546043,53.363797
3611781,"1 Summer St N, Mountjoy, Dublin, Ireland",standard,2022-01-28,395000,4,1,End of Terrace,89.0,Buy,0,2650.0,Darragh Whelan,DNG Dun Laoghaire,BRANDED_AGENT,11.0,False,False,False,C1,-6.145482,53.247962,-6.2520124,53.3571624
3618969,"Bella Vista, Cedarwood Rd, Finglas East, Dublin 11, Ireland",standard,2022-01-28,545000,4,2,Semi-D,170.0,Buy,0,1187.0,Donal Keenan,Keenan Auctioneers,UNBRANDED_AGENT,19.0,True,False,False,C3,-6.70845,53.97628,-6.284008399999999,53.3955103
3655437,"11 Church Grove, Oldbawn, Dublin 24, D24 NR2N, Ireland",standard,2022-01-27,250000,2,1,Bungalow,56.0,Buy,0,2555.0,Fachtna O'Donovan,Sherry Fitzgerald O'Donovan,BRANDED_AGENT,14.0,False,False,False,F,-8.87213,52.703964,-6.366314399999999,53.2753813
3628850,"23 Carrigmore Green, Fortunestown, Saggart, Co. Dublin, D24 V095, Ireland",standard,2022-01-27,400000,3,3,Semi-D,109.0,Buy,0,2611.0,Michelle Berg,Sherry FitzGerald Sutton,BRANDED_AGENT,11.0,True,False,False,C2,-6.093299,53.390194,-6.426541599999999,53.2817202
3658701,"59 Dublin St, Townparks, Dundalk, Co. Louth, A91 V2R2, Ireland",standard,2022-01-24,240000,4,3,End of Terrace,135.0,Buy,0,10948.0,Tallaght Office,Ray Cooke Auctioneers Tallaght,BRANDED_AGENT,13.0,False,False,False,C3,-6.3823654,53.2733188,-6.4055883,53.9996068
3658636,"Kilmagar, Clonskeagh Rd, Farranboley, Dublin 14, Ireland",standard,2021-12-21,995000,3,3,Semi-D,217.0,Buy,0,925.0,Paul Clarke BSc (Hons) MSc,DNG Duffy,BRANDED_AGENT,2.0,False,False,False,C2,-6.392933,53.987848,-6.2380393,53.3090837
3658560,"20 Ravensdale Rd, East Wall, Dublin 3, D03 DT93, Ireland",standard,2022-01-30,325000,2,1,Terrace,50.0,Buy,0,3708.0,Timothy Sullivan,Timothy Sullivan & Associates,BRANDED_AGENT,12.0,False,False,False,D1,-8.450999,51.893392,-6.231252,53.3542672
3616397,"Custom House Square, Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",standard,2022-01-27,475000,2,2,Apartment,,Buy,0,11192.0,Niamh Madden,Sherry Fitzgerald Madden,BRANDED_AGENT,17.0,False,False,False,D1,-8.215483,53.092675,-6.243003,53.34961699999999
